candidate,representation_key,pca_components,c_value,penalty,class_weight,input_dimension,output_dimension,threshold,elapsed_seconds,max_iterations,selected,oof_tuned__n_samples,oof_tuned__n_no_cough,oof_tuned__n_cough,oof_tuned__accuracy,oof_tuned__balanced_accuracy,oof_tuned__precision_cough,oof_tuned__recall_cough,oof_tuned__specificity_no_cough,oof_tuned__f1_cough,oof_tuned__macro_f1,oof_tuned__roc_auc,oof_tuned__tn_no_cough_correct,oof_tuned__fp_no_cough_as_cough,oof_tuned__fn_cough_as_no_cough,oof_tuned__tp_cough_correct,oof_0p5__n_samples,oof_0p5__n_no_cough,oof_0p5__n_cough,oof_0p5__accuracy,oof_0p5__balanced_accuracy,oof_0p5__precision_cough,oof_0p5__recall_cough,oof_0p5__specificity_no_cough,oof_0p5__f1_cough,oof_0p5__macro_f1,oof_0p5__roc_auc,oof_0p5__tn_no_cough_correct,oof_0p5__fp_no_cough_as_cough,oof_0p5__fn_cough_as_no_cough,oof_0p5__tp_cough_correct,oof_tuned__original_cough_count,oof_tuned__original_cough_recall,oof_tuned__new_fsd50k_cough_count,oof_tuned__new_fsd50k_cough_recall
s0_s1__log__peak_rms__pca32__C0p0003__l2__weight_none,s0_s1__log__peak_rms,32.0,0.0003,l2,,291,32,0.6,0.8972149999462999,6,False,7341,5237,2104,0.8863914997956681,0.8758756518948605,0.7746539792387543,0.8512357414448669,0.900515562344854,0.811141304347826,0.8649511314258125,0.9285452262382825,4716,521,313,1791,7341,5237,2104,0.8558779457839532,0.8789422713204016,0.6815972222222222,0.9329847908745247,0.8248997517662784,0.7877207062600321,0.8393130237837592,0.9285452262382825,4320,917,141,1963,1983,0.8930912758446797,121,0.1652892561983471
s0_s1__log__peak_rms__pca32__C0p0003__l2__weight_balanced,s0_s1__log__peak_rms,32.0,0.0003,l2,balanced,291,32,0.66,0.9107955999788828,5,False,7341,5237,2104,0.8794442174090723,0.8761245027520618,0.7503080082135524,0.8683460076045627,0.8839029978995608,0.8050231328486451,0.8588854203137044,0.9278096550502384,4629,608,277,1827,7341,5237,2104,0.8118784906688462,0.8535063920727842,0.6102470265324794,0.9510456273764258,0.7559671567691426,0.7434516069106446,0.7974705071869064,0.9278096550502384,3959,1278,103,2001,1983,0.9087241553202219,121,0.2066115702479339
s0_s1__log__peak_rms__pca32__C0p001__l1__weight_none,s0_s1__log__peak_rms,32.0,0.001,l1,,291,32,0.57,0.8957939999527298,8,False,7341,5237,2104,0.848385778504291,0.8364431371253533,0.7055163832434674,0.8084600760456274,0.8644261982050793,0.7534883720930232,0.8220082757484886,0.900496412990051,4527,710,403,1701,7341,5237,2104,0.81651001225991,0.8449525749438588,0.6229295225722637,0.9115969581749049,0.7783081917128126,0.7401119043025275,0.7991537519196604,0.900496412990051,4076,1161,186,1918,1983,0.843166918809884,121,0.2396694214876033
s0_s1__log__peak_rms__pca32__C0p001__l1__weight_balanced,s0_s1__log__peak_rms,32.0,0.001,l1,balanced,291,32,0.63,0.8958951000240631,8,False,7341,5237,2104,0.8423920446805613,0.8430470326305006,0.68162639048715,0.8445817490494296,0.8415123162115715,0.7544045850137975,0.8191840395733916,0.9026177258770768,4407,830,327,1777,7341,5237,2104,0.7756436452799346,0.827825836708823,0.5645297938435471,0.9500950570342205,0.7055566163834256,0.708237378210806,0.7629933156407577,0.9026177258770768,3695,1542,105,1999,1983,0.8789712556732224,121,0.2809917355371901
s0_s1__log__peak_rms__pca32__C0p001__l2__weight_none,s0_s1__log__peak_rms,32.0,0.001,l2,,291,32,0.57,0.9330700999707915,5,False,7341,5237,2104,0.8956545429777959,0.8880546415494897,0.7878657487091222,0.8702471482889734,0.9058621348100058,0.8270099367660343,0.8761536908327928,0.9404249958797122,4744,493,273,1831,7341,5237,2104,0.886119057349135,0.8951617294608195,0.7449768160741885,0.9163498098859315,0.8739736490357075,0.8218243819266837,0.8690703491214999,0.9404249958797122,4577,660,176,1928,1983,0.9132627332324761,121,0.1652892561983471
s0_s1__log__peak_rms__pca32__C0p001__l2__weight_balanced,s0_s1__log__peak_rms,32.0,0.001,l2,balanced,291,32,0.66,0.892335299984552,6,False,7341,5237,2104,0.8925214548426645,0.891545450948247,0.7709105892047796,0.8892585551330798,0.8938323467634142,0.8258662546899139,0.8740699611544338,0.9404241790825879,4681,556,233,1871,7341,5237,2104,0.8411660536711619,0.8737490752041448,0.6532679738562092,0.9500950570342205,0.7974030933740691,0.7742060418280403,0.8258506569720155,0.9404241790825879,4176,1061,105,1999,1983,0.9309127584467978,121,0.2066115702479339
s0_s1__log__peak_rms__pca32__C0p003__l1__weight_none,s0_s1__log__peak_rms,32.0,0.003,l1,,291,32,0.46,0.996217500010971,9,False,7341,5237,2104,0.8684102983244789,0.8654055379571068,0.7299919159256265,0.8583650190114068,0.872446056902807,0.7889908256880734,0.8466925624877422,0.921311217129361,4569,668,298,1806,7341,5237,2104,0.8703173954502111,0.8522410371943999,0.7553191489361702,0.8098859315589354,0.8945961428298644,0.781651376146789,0.8447105940993584,0.921311217129361,4685,552,400,1704,1983,0.8981341401916288,121,0.2066115702479339
s0_s1__log__peak_rms__pca32__C0p003__l1__weight_balanced,s0_s1__log__peak_rms,32.0,0.003,l1,balanced,291,32,0.66,0.9202678999863565,8,False,7341,5237,2104,0.8680016346546792,0.8635552655824925,0.7311608961303462,0.8531368821292775,0.8739736490357075,0.7874533889010747,0.8458653885135622,0.9205385270497797,4577,660,309,1795,7341,5237,2104,0.8166462334831767,0.856705831786259,0.6169031462060457,0.9505703422053232,0.762841321367195,0.7482229704451927,0.8020249385216538,0.9205385270497797,3995,1242,104,2000,1983,0.8930912758446797,121,0.19834710743801653
s0_s1__log__peak_rms__pca32__C0p003__l2__weight_none,s0_s1__log__peak_rms,32.0,0.003,l2,,291,32,0.57,0.8910739999846555,6,False,7341,5237,2104,0.9064160196158562,0.8906212450021092,0.8257471264367816,0.8536121673003803,0.927630322703838,0.8394484692685207,0.8867049132846496,0.9479569544285288,4858,379,308,1796,7341,5237,2104,0.8985151886663942,0.8971680100861739,0.7827715355805244,0.8940114068441065,0.9003246133282413,0.8347015753272687,0.8807414510542977,0.9479569544285288,4715,522,223,1881,1983,0.8966212808875441,121,0.1487603305785124
s0_s1__log__peak_rms__pca32__C0p003__l2__weight_balanced,s0_s1__log__peak_rms,32.0,0.003,l2,balanced,291,32,0.69,0.8979521000292152,6,False,7341,5237,2104,0.9053262498297234,0.8946911635619905,0.812972012438916,0.8697718631178707,0.9196104640061104,0.8404133180252583,0.8865570027717073,0.9475851302265033,4816,421,274,1830,7341,5237,2104,0.8658220950824138,0.8886131038944161,0.6966608084358523,0.9420152091254753,0.8352109986633569,0.8009698929076581,0.8498838984727337,0.9475851302265033,4374,863,122,1982,1983,0.9132627332324761,121,0.15702479338842976
s0_s1__log__peak_rms__pca32__C0p01__l1__weight_none,s0_s1__log__peak_rms,32.0,0.01,l1,,291,32,0.49,0.8715822999947704,12,False,7341,5237,2104,0.9011033919084593,0.8860447307146939,0.812897366030881,0.8507604562737643,0.9213290051556234,0.8313980492336275,0.8807144448172763,0.9437530811402634,4825,412,314,1790,7341,5237,2104,0.8987876311129274,0.8802987898333807,0.8149005090236002,0.8369771863117871,0.9236203933549743,0.8257913247362251,0.8772328035795938,0.9437530811402634,4837,400,343,1761,1983,0.8920827029752899,121,0.17355371900826447
s0_s1__log__peak_rms__pca32__C0p01__l1__weight_balanced,s0_s1__log__peak_rms,32.0,0.01,l1,balanced,291,32,0.64,0.9073073999607004,11,False,7341,5237,2104,0.8985151886663942,0.891481286996372,0.7925096857511839,0.875,0.9079625739927439,0.8317144793313757,0.879533495150817,0.9427024985279502,4755,482,263,1841,7341,5237,2104,0.8759024656041411,0.8919818475007097,0.7193821257815374,0.9296577946768061,0.8543059003246133,0.8111134148869998,0.8593552671351522,0.9427024985279502,4474,763,148,1956,1983,0.9172970247100353,121,0.18181818181818182
s0_s1__log__peak_rms__pca32__C0p01__l2__weight_none,s0_s1__log__peak_rms,32.0,0.01,l2,,291,32,0.52,0.9118977999896742,6,False,7341,5237,2104,0.9109113199836535,0.8974682737845878,0.8304466727438469,0.8659695817490495,0.9289669658201261,0.8478362028850628,0.8924273464348272,0.9508956089712639,4865,372,282,1822,7341,5237,2104,0.9095491077509876,0.8996412264009159,0.8202846975088968,0.876425855513308,0.922856597288524,0.8474264705882353,0.8915738354877285,0.9508956089712639,4833,404,260,1844,1983,0.908219868885527,121,0.17355371900826447
s0_s1__log__peak_rms__pca32__C0p01__l2__weight_balanced,s0_s1__log__peak_rms,32.0,0.01,l2,balanced,291,32,0.71,0.9133654999895953,7,False,7341,5237,2104,0.911728647323253,0.8942025827488091,0.8411433926897844,0.8531368821292775,0.9352682833683407,0.8470976875884851,0.8925262470879998,0.9502838279251682,4898,339,309,1795,7341,5237,2104,0.8802615447486718,0.8946105275347755,0.7284595300261096,0.9282319391634981,0.8609891159060531,0.8163009404388715,0.8637430740387749,0.9502838279251682,4509,728,151,1953,1983,0.8961169944528492,121,0.1487603305785124
s0_s1__log__peak_rms__pca32__C0p03__l1__weight_none,s0_s1__log__peak_rms,32.0,0.03,l1,,291,32,0.47,0.8878217000165023,15,False,7341,5237,2104,0.9118648685465196,0.898989603806202,0.8312869486130059,0.8688212927756654,0.9291579148367386,0.8496397861956775,0.8936511870567942,0.9499552939707303,4866,371,276,1828,7341,5237,2104,0.910093992644054,0.8919195440311734,0.8389671361502348,0.8493346007604563,0.9345044873018904,0.8441190363722249,0.8904745258430803,0.9499552939707303,4894,343,317,1787,1983,0.9117498739283914,121,0.1652892561983471
s0_s1__log__peak_rms__pca32__C0p03__l1__weight_balanced,s0_s1__log__peak_rms,32.0,0.03,l1,balanced,291,32,0.66,0.8684413000009954,13,False,7341,5237,2104,0.9105026563138537,0.8988878671866094,0.8257541647906349,0.8716730038022814,0.9261027305709375,0.848092485549133,0.8923285639100305,0.9491398581749775,4850,387,270,1834,7341,5237,2104,0.8895245879307996,0.8986859367864369,0.7506785575804575,0.9201520912547528,0.877219782318121,0.8268204142643605,0.8728561517266397,0.9491398581749775,4594,643,168,1936,1983,0.9147755925365607,121,0.1652892561983471
s0_s1__log__peak_rms__pca32__C0p03__l2__weight_none,s0_s1__log__peak_rms,32.0,0.03,l2,,291,32,0.5,0.9380329999839887,7,False,7341,5237,2104,0.9124097534395859,0.8982341572214667,0.8352455254703993,0.8650190114068441,0.9314493030360894,0.8498715853373804,0.894019358396164,0.9512973824011801,4878,359,284,1820,7341,5237,2104,0.9124097534395859,0.8982341572214667,0.8352455254703993,0.8650190114068441,0.9314493030360894,0.8498715853373804,0.894019358396164,0.9512973824011801,4878,359,284,1820,1983,0.9077155824508321,121,0.1652892561983471
s0_s1__log__peak_rms__pca32__C0p03__l2__weight_balanced,s0_s1__log__peak_rms,32.0,0.03,l2,balanced,291,32,0.68,0.9185466000344604,8,False,7341,5237,2104,0.9114562048767197,0.898276676049548,0.831056466302368,0.8673954372623575,0.9291579148367386,0.8488372093023255,0.8931144243390842,0.9504262228905034,4866,371,279,1825,7341,5237,2104,0.8866639422422014,0.8963966359575148,0.7449922958397535,0.9192015209125475,0.8735917510024823,0.8229787234042554,0.869814346675079,0.9504262228905034,4575,662,170,1934,1983,0.9102370146243066,121,0.1652892561983471
s0_s1__log__peak_rms__pca32__C0p1__l1__weight_none,s0_s1__log__peak_rms,32.0,0.1,l1,,291,32,0.47,0.88253679999616,16,False,7341,5237,2104,0.9130908595559188,0.8999910424582036,0.8343978102189781,0.8692965779467681,0.9306855069696391,0.8514897579143389,0.8950304556950859,0.9509268287724593,4874,363,275,1829,7341,5237,2104,0.9111837624301866,0.8929676762521137,0.841486359360301,0.8502851711026616,0.9356501814015658,0.8458628841607565,0.8917412392483843,0.9509268287724593,4900,337,315,1789,1983,0.9127584467977812,121,0.15702479338842976
s0_s1__log__peak_rms__pca32__C0p1__l1__weight_balanced,s0_s1__log__peak_rms,32.0,0.1,l1,balanced,291,32,0.65,0.8819071000325494,14,False,7341,5237,2104,0.9106388775371203,0.899978518235631,0.82408236347359,0.875,0.9249570364712622,0.8487782388197326,0.8926799160069274,0.9500062984133807,4844,393,263,1841,7341,5237,2104,0.8911592426099987,0.8982677820364168,0.756385068762279,0.9149239543726235,0.88161160970021,0.8281350828135082,0.8742489427822151,0.9500062984133807,4617,620,179,1925,1983,0.9178013111447302,121,0.17355371900826447
s0_s1__log__peak_rms__pca32__C0p1__l2__weight_none,s0_s1__log__peak_rms,32.0,0.1,l2,,291,32,0.46,0.9247521000215784,8,False,7341,5237,2104,0.9118648685465196,0.9006956207331426,0.827710301394512,0.8745247148288974,0.9268665266373878,0.8504737693552115,0.8939959382749016,0.9510832000441433,4854,383,264,1840,7341,5237,2104,0.9121373109930527,0.8956263508916884,0.83977643223102,0.8569391634980988,0.9343135382852779,0.8482709950599859,0.8932180399516207,0.9510832000441433,4893,344,301,1803,1983,0.9172970247100353,121,0.17355371900826447
s0_s1__log__peak_rms__pca32__C0p1__l2__weight_balanced,s0_s1__log__peak_rms,32.0,0.1,l2,balanced,291,32,0.68,0.9534118000301532,9,False,7341,5237,2104,0.9109113199836535,0.8968996014756075,0.8316559926806953,0.8640684410646388,0.9297307618865763,0.8475524475524475,0.8923097110741453,0.950135170848547,4869,368,286,1818,7341,5237,2104,0.8899332516005993,0.8975506795389053,0.7535211267605634,0.9153992395437263,0.8797021195340844,0.8266094420600858,0.8729934059232778,0.950135170848547,4607,630,178,1926,1983,0.9067070095814422,121,0.1652892561983471
s0_s1__log__peak_rms__pca32__C0p3__l1__weight_none,s0_s1__log__peak_rms,32.0,0.3,l1,,291,32,0.42,0.9719598999945447,17,False,7341,5237,2104,0.9111837624301866,0.9040567862772275,0.8181419807186678,0.8873574144486692,0.9207561581057857,0.8513451892384861,0.8940098129564614,0.9509038676977429,4822,415,237,1867,7341,5237,2104,0.9118648685465196,0.8937293849481351,0.8428235294117647,0.8512357414448669,0.9362230284514035,0.8470087491132655,0.8925563213661611,0.9509038676977429,4903,334,313,1791,1983,0.929904185577408,121,0.19008264462809918
s0_s1__log__peak_rms__pca32__C0p3__l1__weight_balanced,s0_s1__log__peak_rms,32.0,0.3,l1,balanced,291,32,0.71,0.9027257999987341,14,False,7341,5237,2104,0.9118648685465196,0.8928763764846649,0.8447704685281591,0.848384030418251,0.9373687225510788,0.8465733934076357,0.8923741310086435,0.9499236203933549,4909,328,319,1785,7341,5237,2104,0.8917041275030649,0.8985075119923969,0.7577786530129973,0.9144486692015209,0.8825663547832728,0.8287744992461771,0.8747916723743585,0.9499236203933549,4622,615,180,1924,1983,0.8900655572365104,121,0.1652892561983471
s0_s1__log__peak_rms__pca32__C0p3__l2__weight_none,s0_s1__log__peak_rms,32.0,0.3,l2,,291,32,0.46,0.9295457999687642,10,False,7341,5237,2104,0.9120010897697861,0.8999380867779786,0.8298642533936652,0.8716730038022814,0.9282031697536758,0.8502549837737599,0.893973942504164,0.9508979686074007,4861,376,270,1834,7341,5237,2104,0.9120010897697861,0.8945356998426668,0.8416119962511716,0.8536121673003803,0.9354592323849532,0.8475696083058046,0.8928579562019257,0.9508979686074007,4899,338,308,1796,1983,0.9142713061018659,121,0.17355371900826447
s0_s1__log__peak_rms__pca32__C0p3__l2__weight_balanced,s0_s1__log__peak_rms,32.0,0.3,l2,balanced,291,32,0.68,0.9018041999661364,9,False,7341,5237,2104,0.9103664350905871,0.8960911992106473,0.8310439560439561,0.8626425855513308,0.9295398128699637,0.8465485074626866,0.8916213770717321,0.9499390487834806,4868,369,289,1815,7341,5237,2104,0.8911592426099987,0.8982677820364168,0.756385068762279,0.9149239543726235,0.88161160970021,0.8281350828135082,0.8742489427822151,0.9499390487834806,4617,620,179,1925,1983,0.9051941502773575,121,0.1652892561983471
s0_s1__log__peak_rms__pca32__C1__l1__weight_none,s0_s1__log__peak_rms,32.0,1.0,l1,,291,32,0.46,0.916336800029967,18,False,7341,5237,2104,0.9121373109930527,0.8998913932090398,0.8305391934753058,0.8711977186311787,0.9285850677869009,0.8503827418232429,0.8940950446171465,0.9508308097327367,4863,374,271,1833,7341,5237,2104,0.9111837624301866,0.8929676762521137,0.841486359360301,0.8502851711026616,0.9356501814015658,0.8458628841607565,0.8917412392483843,0.9508308097327367,4900,337,315,1789,1983,0.913767019667171,121,0.17355371900826447
s0_s1__log__peak_rms__pca32__C1__l1__weight_balanced,s0_s1__log__peak_rms,32.0,1.0,l1,balanced,291,32,0.68,0.8829854999785312,14,False,7341,5237,2104,0.9105026563138537,0.8960445056417086,0.8317285648784961,0.8621673003802282,0.9299217109031889,0.8466744457409568,0.8917415702783846,0.9498630866509212,4870,367,290,1814,7341,5237,2104,0.8918403487263316,0.8987451545779481,0.7578740157480315,0.9149239543726235,0.8825663547832728,0.8290267011197244,0.8749636394620339,0.9498630866509212,4622,615,179,1925,1983,0.9046898638426626,121,0.1652892561983471
s0_s1__log__peak_rms__pca32__C1__l2__weight_none,s0_s1__log__peak_rms,32.0,1.0,l2,,291,32,0.46,0.9263667999766767,9,False,7341,5237,2104,0.9121373109930527,0.8997492251317948,0.8308390022675737,0.870722433460076,0.9287760168035135,0.8503132977488976,0.8940663182082963,0.9508197375939409,4864,373,272,1832,7341,5237,2104,0.9111837624301866,0.8932520124066038,0.8408450704225352,0.8512357414448669,0.9352682833683407,0.8460085025980161,0.8918021073480127,0.9508197375939409,4898,339,313,1791,1983,0.9132627332324761,121,0.17355371900826447
s0_s1__log__peak_rms__pca32__C1__l2__weight_balanced,s0_s1__log__peak_rms,32.0,1.0,l2,balanced,291,32,0.69,0.9076800000038929,8,False,7341,5237,2104,0.9107750987603869,0.8949559419631157,0.8352614530310042,0.8578897338403042,0.932022150085927,0.8464243845252052,0.8917731983104091,0.94985419263779,4881,356,299,1805,7341,5237,2104,0.8915679062797984,0.8985542055613356,0.7572777340676633,0.9149239543726235,0.8821844567500478,0.8286698235040896,0.8746776777942926,0.94985419263779,4620,617,179,1925,1983,0.9001512859304085,121,0.1652892561983471
s0_s1__log__peak_rms__pca64__C0p0001__l1__weight_none,s0_s1__log__peak_rms,64.0,0.0001,l1,,291,64,0.51,0.82758050004486,2,False,7341,5237,2104,0.7127094401307724,0.5070575355524561,0.4774774774774775,0.025190114068441065,0.9889249570364712,0.04785553047404063,0.4393444653252533,0.5545664949093573,5179,58,2051,53,7341,5237,2104,0.3423239340689279,0.5251166023272547,0.29780285035629456,0.9534220532319392,0.09681115142257017,0.45384615384615384,0.31370842440681534,0.5545664949093573,507,4730,98,2006,1983,0.026222894604135148,121,0.008264462809917356
s0_s1__log__peak_rms__pca64__C0p0001__l1__weight_balanced,s0_s1__log__peak_rms,64.0,0.0001,l1,balanced,291,64,0.51,0.8284947000211105,2,False,7341,5237,2104,0.69445579621305,0.5582395861996862,0.4393013100436681,0.2390684410646388,0.8774107313347336,0.3096337334564481,0.5567236278582861,0.6620305866926687,4595,642,1601,503,7341,5237,2104,0.49434681923443674,0.5954132938995782,0.3426614481409002,0.8322243346007605,0.358602253198396,0.4854449681175492,0.4941954353174784,0.6620305866926687,1878,3359,353,1751,1983,0.25012607160867373,121,0.05785123966942149
s0_s1__log__peak_rms__pca64__C0p0001__l2__weight_none,s0_s1__log__peak_rms,64.0,0.0001,l2,,291,64,0.58,0.8927551999804564,5,False,7341,5237,2104,0.8723607137992099,0.8683164667752341,0.7384552513281569,0.8588403041825095,0.8777926293679588,0.7941111843550868,0.8508113912102153,0.9173600971734464,4597,640,297,1807,7341,5237,2104,0.8261817191118376,0.8588396688958573,0.6332046332046332,0.935361216730038,0.7823181210616765,0.7551803530314658,0.8102195323763454,0.9173600971734464,4097,1140,136,1968,1983,0.8986384266263238,121,0.2066115702479339
s0_s1__log__peak_rms__pca64__C0p0001__l2__weight_balanced,s0_s1__log__peak_rms,64.0,0.0001,l2,balanced,291,64,0.63,0.9145652999868616,5,False,7341,5237,2104,0.863506334286882,0.8606889429628752,0.721107544141252,0.8540874524714829,0.8672904334542677,0.7819843342036553,0.841319353300519,0.914757600024976,4542,695,307,1797,7341,5237,2104,0.7951232802070562,0.8419051956283565,0.5881316098707403,0.9515209125475285,0.7322894787091846,0.7269426289034132,0.7815005274449484,0.914757600024976,3835,1402,102,2002,1983,0.8930912758446797,121,0.21487603305785125
s0_s1__log__peak_rms__pca64__C0p0003__l1__weight_none,s0_s1__log__peak_rms,64.0,0.0003,l1,,291,64,0.53,0.8674568000133149,8,False,7341,5237,2104,0.806702084184716,0.8056640887339355,0.62708719851577,0.8032319391634981,0.8080962383043727,0.7043133986247134,0.7803667569871517,0.8680297256069892,4232,1005,414,1690,7341,5237,2104,0.7730554420378695,0.8102311644768033,0.5656081485919713,0.8973384030418251,0.7231239259117815,0.6938625505328924,0.7567797601149311,0.8680297256069892,3787,1450,216,1888,1983,0.8366111951588502,121,0.256198347107438
s0_s1__log__peak_rms__pca64__C0p0003__l1__weight_balanced,s0_s1__log__peak_rms,64.0,0.0003,l1,balanced,291,64,0.56,0.8601490000146441,6,False,7341,5237,2104,0.8037052172728512,0.7998672795428259,0.624390243902439,0.7908745247148289,0.808860034370823,0.6978402180750681,0.7762377727114975,0.867708815092378,4236,1001,440,1664,7341,5237,2104,0.7535758071107479,0.8018385286470717,0.5414908579465542,0.9149239543726235,0.6887531029215199,0.6803322141721152,0.7399222857406071,0.867708815092378,3607,1630,179,1925,1983,0.8245083207261724,121,0.2396694214876033
